country,location_name,latitude,longitude,continent,mean_temp,mean_precip,mean_pm25,n
Ghana,Accra,5.55,-0.2167,Africa,26.97346625766871,0.08659509202453988,18.622676380368098,652
Greece,Athens,37.9795,23.7162,Europe,19.82049306625578,0.043605546995377505,18.772765794116285,649
Greece,Athens,37.98,23.72,Europe,32.012408759124085,0.01927007299270073,11.362080291970804,137
Grenada,Saint George's,12.05,-61.75,North America,27.07908163265306,0.1483545918367347,12.003528061711057,784
Guatemala,Guatemala City,14.62,-90.53,North America,18.412408759124087,0.1345985401459854,57.05740875912409,137
Guatemala,Guatemala City,14.6211,-90.5269,North America,17.129721362229102,0.08147058823529413,25.073645510245402,646
Guinea,Conakry,9.5092,-13.7122,Africa,25.778923076923075,0.2992923076923077,30.02658461479774,650
Guinea,Conakry,9.51,-13.71,Africa,27.354676258992807,0.791294964028777,3.604676258992806,139
Guinea-Bissau,Bissau,11.85,-15.5833,Africa,24.330615384615385,0.21810769230769234,39.74670768996018,650
Guinea-Bissau,Bissau,11.85,-15.58,Africa,29.800719424460432,0.5428057553956834,6.235359712230216,139
Guyana,Georgetown,6.8,-58.17,South America,26.942446043165468,0.4959712230215827,5.913776978417266,139
Guyana,Georgetown,6.8,-58.1667,South America,24.11066460587326,0.44516228748068004,11.584134466769706,647
